DateTime,Latitude,Longitude,Depth,Magnitude,MagType,NbStations,Gap,Distance,RMS,Source,EventID,Version
2014-07-31T02:37:08.540+00:00,-3.120,130.137,37.4,4.6,mb,,104,2.1,0.81,us,usb000ryre,1406803179650
2014-07-31T02:00:36.000+00:00,57.815,-154.884,74.4,2.8,ml,,,,0.63,ak,ak11344640,1406800996413
2014-07-31T00:59:37.000+00:00,58.983,-154.554,125.5,3.5,ml,,,,0.44,ak,ak11344507,1406797343440
2014-07-31T00:17:52.100+00:00,-23.560,-176.318,10.0,5.2,mb,,30,5.8,1.16,us,usb000ryr1,1406998645000
2014-07-30T23:48:03.510+00:00,35.732,-97.434,6.8,2.9,mb_lg,,72,0.1,0.48,us,usb000ryqu,1406774316893
2014-07-30T23:33:43.300+00:00,18.611,-64.695,105.0,2.7,Md,7,263,0.2,0.10,pr,pr14211009,1407387266000
2014-07-30T23:09:25.000+00:00,62.659,-148.758,47.2,3.3,ml,,,,0.58,ak,ak11344402,1406790714181
2014-07-30T21:36:51.550+00:00,52.287,-170.775,49.8,4.7,mb,,136,1.4,1.04,us,usb000rypl,1408386771825
2014-07-30T20:59:12.780+00:00,35.728,-97.401,5.0,2.5,mb_lg,,50,0.1,0.64,us,usb000ryp3,1406840117657
2014-07-30T20:01:53.000+00:00,51.683,178.552,93.8,2.5,ml,,,,0.39,ak,ak11344225,1406779466484
2014-07-30T19:23:03.630+00:00,33.881,-118.496,11.2,2.9,ml,76,79,0.1,0.20,ci,ci15532889,1406866723326
2014-07-30T18:11:40.000+00:00,67.614,-162.134,20.0,3.2,ml,,,,1.09,ak,ak11344202,1406772859881
2014-07-30T17:40:38.500+00:00,18.991,-64.066,26.0,3.4,Md,12,320,0.8,0.30,pr,pr14211008,1406770984887
2014-07-30T16:46:59.240+00:00,35.742,-97.425,5.0,3.3,mb_lg,,40,0.1,0.42,us,usb000rylj,1407169258146
2014-07-30T16:21:32.320+00:00,35.731,-97.402,4.9,3.4,mb_lg,,19,0.1,0.56,us,usb000ryl6,1406850813571
2014-07-30T16:00:58.730+00:00,-7.185,154.842,10.0,5.7,mwb,,31,4.0,0.95,us,usb000rykv,1406865367000
2014-07-30T15:44:20.000+00:00,51.879,178.367,126.9,2.5,ml,,,,0.62,ak,ak11344013,1406764021744
2014-07-30T15:20:27.000+00:00,67.619,-161.925,20.0,3.3,ml,,,,1.58,ak,ak11344007,1406762575468
2014-07-30T15:15:27.000+00:00,67.584,-161.935,18.0,3.4,ml,,,,1.07,ak,ak11344001,1406762280775
2014-07-30T14:12:45.000+00:00,67.614,-161.871,20.0,2.8,ml,,,,1.05,ak,ak11343956,1406758916975
2014-07-30T12:57:47.820+00:00,36.296,-118.351,1.5,2.7,ml,30,143,0.1,0.23,ci,ci15532777,1406759919454
2014-07-30T12:39:58.000+00:00,63.226,-150.497,119.5,3.0,ml,,,,0.39,ak,ak11343886,1406753124158
2014-07-30T12:25:05.760+00:00,-18.795,169.307,232.5,4.6,mb,,76,4.2,0.71,us,usb000ryjq,1406752056298
2014-07-30T12:16:40.000+00:00,67.642,-162.007,24.4,3.4,ml,,,,1.21,ak,ak11343879,1406753104138
2014-07-30T12:01:10.700+00:00,19.086,-64.493,76.0,3.1,Md,4,331,0.8,0.33,pr,pr14211007,1406750624578
2014-07-30T09:15:18.080+00:00,-17.654,-174.827,177.7,4.3,mb,,96,4.7,0.61,us,usb000ryj6,1406740677774
2014-07-30T08:54:30.280+00:00,33.698,-116.734,19.7,2.9,ml,112,16,0.0,0.18,ci,ci15532705,1406757055490
2014-07-30T08:34:27.400+00:00,18.921,-68.046,70.0,2.9,Md,15,241,0.5,0.56,pr,pr14211005,1406738217484
2014-07-30T08:25:50.800+00:00,18.693,-66.610,31.0,2.6,Md,8,234,0.2,0.33,pr,pr14211004,1406737710069
2014-07-30T07:21:38.230+00:00,32.598,-109.111,5.0,2.8,ml,,82,1.1,1.24,us,usb000ryif,1406969265360
2014-07-30T05:40:30.000+00:00,50.187,178.836,32.4,3.1,ml,,,,0.46,ak,ak11343713,1406744673780
2014-07-30T03:57:21.500+00:00,18.532,-68.980,156.0,3.4,Md,6,342,0.6,0.27,pr,pr14211003,1406721599877
2014-07-30T03:46:51.000+00:00,53.515,-165.344,25.6,2.7,ml,,,,0.28,ak,ak11343746,1406720963539
2014-07-30T03:43:34.700+00:00,51.814,178.359,126.1,4.1,mb,,165,0.7,0.77,us,usb000ryhi,1406720762318
2014-07-30T02:56:27.300+00:00,19.484,-155.888,14.0,2.5,Ml,,104,0.0,0.13,hv,hv60743496,1406838477147
2014-07-30T02:24:26.960+00:00,-19.088,-12.289,9.1,5.5,mb,,36,26.5,0.66,us,usb000ryhe,1406728568000
2014-07-30T01:32:09.330+00:00,26.399,53.550,5.2,5.3,mwb,,35,2.8,0.79,us,usb000ryha,1406816496726
2014-07-29T23:17:53.000+00:00,59.956,-150.207,11.5,2.5,ml,,,,0.81,ak,ak11343221,1406704821889
2014-07-29T22:38:26.180+00:00,32.127,-115.140,26.5,3.2,ml,13,244,0.2,0.38,ci,ci15532569,1406752736641
2014-07-29T22:17:37.000+00:00,59.934,-153.325,137.8,3.4,ml,,,,0.66,ak,ak11342984,1406701204241
2014-07-29T22:08:51.000+00:00,52.324,-173.622,4.8,2.7,ml,,,,0.51,ak,ak11342978,1406700687743
2014-07-29T22:04:44.580+00:00,35.437,-36.405,10.0,5.1,mb,,81,7.3,0.74,us,usb000ryg1,1406737972000
2014-07-29T21:09:03.860+00:00,-56.143,-27.582,108.4,4.8,mb,,69,5.4,0.63,us,usb000ryfg,1406697098779
2014-07-29T20:17:00.000+00:00,51.844,178.528,108.2,2.8,ml,,,,0.48,us,usb000ryh0,1406733003978
2014-07-29T18:04:54.190+00:00,-10.734,161.696,51.0,5.0,mb,,28,2.1,0.99,us,usb000ryd5,1406732596000
2014-07-29T17:19:48.000+00:00,18.752,-66.722,58.0,2.8,Md,19,216,0.3,0.33,pr,pr14210007,1406728975000
2014-07-29T16:50:13.430+00:00,-23.558,-176.497,35.0,5.2,mb,,76,5.8,0.64,us,usb000ryc4,1408054661104
2014-07-29T16:49:36.530+00:00,5.551,127.643,96.0,4.3,mb,,253,4.8,0.69,us,usb000s1ea,1408052348000
2014-07-29T15:53:11.660+00:00,-9.371,118.967,84.3,4.1,mb,,102,3.3,0.61,us,usb000s1e7,1408051348694
2014-07-29T15:32:07.200+00:00,26.863,54.225,42.9,4.1,mb,,125,2.6,0.60,us,usb000s1e5,1408049515000
2014-07-29T15:28:34.260+00:00,-62.145,156.369,15.0,4.8,mb,,109,15.6,0.57,us,usb000s1e4,1408047961329
2014-07-29T14:31:35.710+00:00,-20.902,-177.312,529.2,4.4,mb,,146,5.4,0.44,us,usb000s1e3,1408046445000
2014-07-29T13:57:04.300+00:00,-5.538,35.545,32.4,4.4,mb,,101,4.7,1.02,us,usb000s1ds,1408045861000
2014-07-29T13:34:53.000+00:00,61.463,-146.480,35.7,3.3,ml,9,104,,0.46,ak,ak11341457,1408045085143
2014-07-29T13:32:56.250+00:00,-3.365,146.609,10.0,4.7,mb,,145,20.3,0.60,us,usb000s1e2,1408044077417
2014-07-29T13:27:40.080+00:00,-3.422,146.769,9.8,6.0,mww,,14,5.4,0.86,us,usb000ry9u,1408043073475
2014-07-29T13:03:17.090+00:00,-37.063,-70.825,154.1,4.5,mb,,69,0.5,0.57,us,usb000ry9p,1408036038941
2014-07-29T13:01:33.690+00:00,-20.147,-70.468,27.6,4.5,mb,,96,0.5,0.95,us,usb000ry9n,1408034958493
2014-07-29T10:46:35.400+00:00,18.670,-65.101,66.0,3.3,Md,14,212,0.3,0.23,pr,pr14210006,1406659741318
2014-07-29T10:46:15.210+00:00,17.842,-95.524,95.1,6.3,mwp,,46,2.9,1.12,us,usb000ry8m,1407430981822
2014-07-29T08:54:14.800+00:00,17.158,-99.918,42.2,3.9,mb,,,,1.53,us,usb000s038,1408529772234
2014-07-29T08:37:55.920+00:00,-25.457,179.959,497.1,4.1,mb,,122,7.9,1.01,us,usb000s1dq,1408529240946
2014-07-29T08:20:14.940+00:00,31.497,105.217,9.4,4.7,mb,,41,3.9,0.89,us,usb000ry8h,1408529020602
2014-07-29T07:42:41.540+00:00,23.783,94.401,41.3,4.1,mb,,160,2.9,0.64,us,usb000s1er,1408528863856
2014-07-29T07:39:52.200+00:00,36.750,-98.039,5.7,2.7,ml,,,,0.54,us,usb000ry86,1408168672000
2014-07-29T07:16:40.940+00:00,-10.207,87.702,10.0,5.1,mb,,55,9.2,1.02,us,usb000ry7w,1408528153000
2014-07-29T07:07:07.130+00:00,14.360,93.090,12.0,5.3,mwb,,28,2.7,1.18,us,usb000ry7u,1408528314468
2014-07-29T07:04:14.650+00:00,51.939,178.346,133.1,2.7,ml,,,,0.31,us,usb000s3th,1408527338000
2014-07-29T03:33:01.430+00:00,14.806,-92.417,82.5,5.4,mb,,124,0.8,1.31,us,usb000ry71,1406670562025
2014-07-29T02:46:36.100+00:00,36.732,-97.987,7.6,4.3,mwr,,80,0.2,0.73,us,usb000ry6y,1408457043219
2014-07-29T02:39:51.300+00:00,18.951,-64.400,33.0,3.0,Md,4,335,0.8,0.31,pr,pr14210003,1406630542175
2014-07-29T01:31:25.100+00:00,19.112,-64.614,62.0,3.0,Md,4,328,0.8,0.27,pr,pr14210002,1406626435037
2014-07-29T01:22:05.010+00:00,-23.577,-63.735,543.6,4.4,mb,,45,4.9,0.84,us,usb000ry6q,1406625884479
2014-07-29T01:20:03.700+00:00,19.443,-68.093,47.0,3.6,Md,10,331,1.3,0.18,pr,pr14210000,1406625759528
2014-07-29T00:47:18.000+00:00,-20.132,-70.478,32.5,4.4,mwr,,,,0.71,us,usb000ry6b,1408503571176
2014-07-29T00:41:34.000+00:00,-11.550,-78.030,51.0,4.0,mb,,,,0.91,us,usb000ry6f,1408600771049
2014-07-29T00:06:52.400+00:00,-30.251,-177.209,7.2,4.7,mb,,134,1.2,0.53,us,usb000s1du,1408597268089
2014-07-28T23:50:57.320+00:00,-6.889,143.983,10.0,4.8,mb,,43,4.0,0.74,us,usb000ry65,1408595767108
2014-07-28T23:40:06.100+00:00,-23.020,169.544,10.0,4.7,mb,,85,3.0,0.51,us,usb000s195,1408598304000
2014-07-28T23:10:25.070+00:00,-14.371,-13.621,10.0,4.9,mb,,96,22.6,0.77,us,usb000s194,1407634611000
2014-07-28T23:00:48.530+00:00,-6.905,143.846,10.0,5.8,mb,,16,4.1,0.95,us,usb000ry5u,1406658095000
2014-07-28T22:47:30.910+00:00,-6.823,143.880,10.0,4.9,mb,,100,4.1,0.73,us,usb000ry5n,1406616603604
2014-07-28T22:26:51.360+00:00,36.732,-98.394,5.0,3.0,mb_lg,,97,0.4,0.61,us,usb000ry5e,1406681663535
2014-07-28T20:01:14.870+00:00,40.593,-124.097,19.3,3.2,ml,34,122,0.2,0.12,nc,nc72266491,1407449521430
2014-07-28T17:46:58.000+00:00,53.894,-163.986,52.4,2.5,ml,,,,0.30,ak,ak11340160,1406598620348
2014-07-28T16:58:27.550+00:00,16.207,-98.525,40.2,3.9,mb,,220,0.4,0.73,us,usb000s02x,1407364649805
2014-07-28T16:20:32.280+00:00,-19.914,-71.156,13.5,4.6,mb,,168,1.0,0.53,us,usb000rxzs,1407363450000
2014-07-28T15:53:44.800+00:00,18.786,-63.925,15.0,2.8,Md,3,356,1.1,0.23,pr,pr14209006,1407362553000
2014-07-28T15:05:54.570+00:00,28.018,127.923,58.3,4.8,mb,,122,5.7,0.62,us,usb000rxz1,1407362224000
2014-07-28T14:14:47.000+00:00,58.347,-136.915,3.4,3.2,ml,,,,0.62,ak,ak11340054,1406585861899
2014-07-28T14:00:06.290+00:00,39.348,15.196,269.5,4.3,mb,,38,1.2,1.29,us,usb000rxyk,1407359829000
2014-07-28T12:51:29.000+00:00,45.340,-112.608,9.8,3.9,mc,72,34,0.4,0.26,mb,mb30664,1406696297103
2014-07-28T11:04:34.700+00:00,47.458,-122.798,26.6,3.5,Ml,,25,0.1,0.39,uw,uw60828527,1407249734040
2014-07-28T08:05:31.700+00:00,34.741,139.332,20.8,4.5,mb,,114,1.7,0.37,us,usb000rxvv,1406563683103
2014-07-28T08:03:10.760+00:00,-17.326,66.834,10.0,4.9,mb,,66,18.7,1.45,us,usb000rxvu,1406566962000
2014-07-28T06:45:40.120+00:00,32.988,-117.745,10.0,3.3,ml,43,146,0.4,0.16,ci,ci15531937,1406660030568
2014-07-28T05:02:12.000+00:00,51.422,178.833,40.0,3.1,ml,,,,0.55,ak,ak11339842,1406568656255
2014-07-28T04:59:53.000+00:00,62.391,-149.778,46.5,3.0,ml,,,,0.75,ak,ak11339835,1406552539111
2014-07-28T04:24:17.330+00:00,7.616,137.118,10.0,4.7,mb,,100,10.7,1.01,us,usb000s181,1407636343573
2014-07-28T03:47:04.600+00:00,-33.289,-179.160,48.1,4.4,mb,,129,4.2,1.06,us,usb000s18a,1407636971644
2014-07-28T03:38:45.950+00:00,-24.087,-66.945,196.7,4.3,mb,,85,2.3,0.74,us,usb000rxub,1406547681087
2014-07-28T03:36:47.620+00:00,7.596,136.731,10.0,5.4,mb,,74,10.0,0.94,us,usb000rxuc,1406567293000
2014-07-28T03:33:41.400+00:00,18.892,-64.806,37.0,2.7,Md,3,338,0.7,0.18,pr,pr14209000,1407387531000
2014-07-28T03:26:12.940+00:00,58.345,-136.988,9.5,3.0,ml,,,,1.13,us,usb000s2nb,1408249516637
2014-07-28T03:01:54.190+00:00,58.393,-137.069,6.0,2.6,ml,,,,1.13,us,usb000s2na,1408250146025
2014-07-28T01:47:06.080+00:00,34.962,-36.232,10.0,4.5,mb,,88,9.1,0.73,us,usb000s17u,1408251784000
2014-07-28T00:00:46.960+00:00,26.909,54.200,39.6,4.5,mb,,80,2.7,0.47,us,usb000rxtm,1406534595626
2014-07-27T23:35:06.750+00:00,-10.051,119.898,52.0,4.5,mb,,78,2.7,1.03,us,usb000rxtl,1406533058912
2014-07-27T22:19:22.100+00:00,36.146,-96.838,4.5,3.2,mb_lg,,19,0.6,0.78,us,usb000rxt7,1406611996407
2014-07-27T22:01:24.000+00:00,65.182,-151.736,8.6,2.7,ml,,,,1.05,ak,ak11339724,1406527444558
2014-07-27T22:00:10.000+00:00,51.438,-174.585,3.9,3.2,ml,,,,0.35,ak,ak11339722,1406527371252
2014-07-27T21:34:21.930+00:00,36.079,-117.857,1.5,2.8,ml,35,52,0.0,0.13,ci,ci15531785,1406563604623
2014-07-27T20:39:10.450+00:00,36.806,-97.858,2.7,2.9,mb_lg,,85,0.4,0.36,us,usb000rxsh,1406506856810
2014-07-27T20:34:32.730+00:00,12.875,-70.036,41.7,4.9,mb,,130,0.4,0.41,us,usb000rxsf,1406496899896
2014-07-27T20:11:54.450+00:00,27.614,66.053,33.0,4.4,mb,,134,7.4,0.72,us,usb000rxsd,1406520869892
2014-07-27T18:09:11.300+00:00,35.497,140.598,65.6,4.6,mb,,122,2.2,0.66,us,usb000rxrz,1406519908701
2014-07-27T16:47:17.000+00:00,17.785,-68.222,49.0,2.9,Md,10,266,0.7,0.27,pr,pr14208008,1407189810000
2014-07-27T13:41:09.000+00:00,58.943,-155.821,100.0,3.4,ml,,,,2.48,ak,ak11339397,1406497423938
2014-07-27T13:29:06.020+00:00,16.294,-98.522,34.8,4.7,mb,,193,0.4,0.76,us,usb000rxr5,1407189261358
2014-07-27T13:07:56.000+00:00,58.319,-136.942,10.5,2.5,ml,,,,0.91,ak,ak11339384,1406502943096
2014-07-27T12:52:08.700+00:00,51.373,-174.521,13.6,2.6,ml,,,,0.52,us,usb000rxti,1408262199000
2014-07-27T12:45:52.610+00:00,-23.925,179.865,521.2,4.3,mb,,100,5.7,0.87,us,usb000s16v,1408261865000
2014-07-27T12:24:09.970+00:00,58.339,-137.015,1.4,2.6,ml,,,,0.77,us,usb000s214,1408261367000
2014-07-27T11:28:31.000+00:00,-54.307,-119.893,10.0,4.4,mb,,128,35.9,0.56,us,usb000s16t,1408260768317
2014-07-27T11:27:44.000+00:00,16.051,120.630,52.6,4.2,mb,,133,2.0,1.00,us,usb000s16u,1408260242243
2014-07-27T11:20:54.700+00:00,19.148,-64.342,52.0,3.2,Md,6,320,0.8,0.25,pr,pr14208005,1408259767289
2014-07-27T10:46:39.610+00:00,36.077,-117.858,1.3,2.6,ml,30,52,0.0,0.13,ci,ci15531617,1406557045080
2014-07-27T10:26:59.800+00:00,19.214,-64.360,48.0,3.2,Md,8,306,0.8,0.07,pr,pr14208004,1408259551000
2014-07-27T10:22:34.350+00:00,-45.807,34.437,10.0,4.2,mb,,111,12.1,0.30,us,usb000s16w,1408194331649
2014-07-27T10:15:32.390+00:00,-2.911,136.480,50.6,4.7,mb,,34,4.2,1.20,us,usb000rxqg,1407923948000
2014-07-27T09:28:05.800+00:00,36.293,-97.470,0.7,2.8,ml,,,,0.49,us,usb000rxq9,1408170692136
2014-07-27T09:24:15.930+00:00,39.613,142.215,50.6,4.5,mb,,123,2.5,1.46,us,usb000rxqa,1407917350000
2014-07-27T09:23:38.120+00:00,24.443,121.984,30.7,4.3,mb,,112,0.4,0.71,us,usb000rxq7,1408107768000
2014-07-27T08:50:11.100+00:00,19.303,-155.388,2.9,2.5,Ml,,94,0.0,0.27,hv,hv60741681,1406479992238
2014-07-27T06:56:12.600+00:00,17.870,-66.902,124.0,3.1,Md,5,274,0.2,0.18,pr,pr14208003,1406473128516
2014-07-27T05:00:17.000+00:00,54.190,-162.555,22.7,2.5,ml,,,,0.68,ak,ak11339180,1406500364070
2014-07-27T04:46:40.000+00:00,51.725,178.502,96.5,2.5,ml,,,,0.32,ak,ak11339158,1406500367477
2014-07-27T04:02:11.880+00:00,-24.766,-177.376,166.9,5.1,mb,,97,4.5,0.95,us,usb000rxp3,1406462681647
2014-07-27T03:40:59.790+00:00,40.192,143.095,47.6,4.2,mb,,170,1.8,0.69,us,usb000rxp1,1406461416601
2014-07-27T03:38:45.000+00:00,51.840,178.430,113.6,3.5,ml,,,,0.34,ak,ak11339107,1406500361104
2014-07-27T02:20:41.190+00:00,37.489,72.088,190.9,4.1,mb,,130,1.3,0.49,us,usb000rxnr,1406456601357
2014-07-27T02:11:55.660+00:00,-4.463,152.033,10.0,4.4,mb,,133,0.3,1.10,us,usb000rxns,1406456067053
2014-07-27T02:10:21.300+00:00,18.922,-64.635,4.0,2.6,Md,7,295,0.5,0.27,pr,pr14208001,1406455970688
2014-07-27T01:28:38.050+00:00,23.761,-45.646,10.0,6.0,mwb,,60,16.9,1.18,us,usb000rxni,1406505367000
2014-07-27T01:27:12.000+00:00,67.630,-161.975,27.9,3.7,ml,,,,1.00,ak,ak11339033,1406500280947
2014-07-26T22:44:29.000+00:00,63.548,-149.543,105.9,2.5,ml,,,,0.47,ak,ak11338987,1407449828134
2014-07-26T21:55:56.850+00:00,25.290,127.100,42.0,4.4,mb,,136,1.9,0.94,us,usb000rxn2,1406440743637
2014-07-26T21:25:13.510+00:00,-22.973,-69.942,56.4,4.5,mwr,,97,0.4,1.19,us,usb000rxmi,1406487667000
2014-07-26T21:22:07.680+00:00,-52.038,-74.376,12.9,4.7,mb,,152,1.5,1.09,us,usb000rxmj,1406438681041
2014-07-26T21:08:33.850+00:00,-21.197,-179.091,603.4,4.7,mb,,51,8.1,0.80,us,usb000rxmv,1406437868441
2014-07-26T21:07:21.090+00:00,-21.248,-179.181,627.6,4.6,mb,,72,4.4,0.78,us,usb000rxmf,1406437795338
2014-07-26T20:53:10.000+00:00,58.300,-137.094,3.9,3.8,mwr,,,,1.06,us,usb000rxm6,1408498023874
2014-07-26T20:49:11.480+00:00,-50.107,120.019,13.5,4.8,mb,,135,16.9,0.58,us,usb000rxm7,1406436709093
2014-07-26T20:38:31.410+00:00,36.993,142.589,24.5,4.6,mb,,129,3.5,0.72,us,usb000rxm5,1406436070729
2014-07-26T20:37:34.000+00:00,58.283,-153.921,76.1,2.5,ml,,,,0.44,ak,ak11338830,1407449772768
2014-07-26T19:21:41.880+00:00,-17.178,-179.136,571.0,4.2,mb,,115,2.7,0.61,us,usb000rxls,1407389124478
2014-07-26T17:52:44.100+00:00,51.761,178.510,98.6,3.0,ml,,164,0.6,0.63,us,usb000rxma,1407449650706
2014-07-26T17:43:54.590+00:00,-6.823,150.417,27.7,4.9,mb,,41,3.1,1.16,us,usb000rxlg,1406648871000
2014-07-26T17:11:16.540+00:00,-21.178,-15.190,14.7,5.1,mb,,32,29.5,0.50,us,usb000rxlb,1406647131000
2014-07-26T17:09:10.750+00:00,0.558,98.662,79.7,4.5,mb,,166,1.3,1.02,us,usb000rxl8,1406646593313
2014-07-26T16:32:03.300+00:00,46.265,-111.387,9.4,3.0,mc,56,144,0.2,0.23,mb,mb14956348,1406557279516
2014-07-26T16:24:57.000+00:00,53.535,-166.623,67.6,2.8,ml,,,,0.44,ak,ak11338630,1407449836024
2014-07-26T15:59:51.150+00:00,-60.083,-18.655,10.0,4.9,mb,,93,13.2,1.39,us,usb000rxkq,1406419351083
2014-07-26T15:53:00.000+00:00,59.497,-152.638,94.6,2.8,ml,,,,0.61,ak,ak11338611,1407449717665
2014-07-26T15:33:14.300+00:00,18.315,-68.296,84.0,3.0,Md,7,230,0.2,0.28,pr,pr14207004,1406417763419
2014-07-26T15:26:58.500+00:00,19.294,-155.383,4.0,2.6,Ml,,101,0.0,0.12,hv,hv60740861,1406595510639
2014-07-26T14:12:20.560+00:00,27.879,128.229,64.1,4.8,mb,,122,1.0,1.32,us,usb000rxkc,1406412892070
2014-07-26T13:49:37.000+00:00,60.000,-153.250,130.2,3.0,ml,,,,0.68,ak,ak11338535,1407449795566
2014-07-26T12:17:04.500+00:00,17.918,-67.104,6.0,2.5,Md,10,281,0.1,0.31,pr,pr14207003,1406405982834
2014-07-26T11:13:48.490+00:00,-60.060,-18.761,10.0,5.4,mb,,74,11.2,1.02,us,usb000rxjy,1406595367000
2014-07-26T10:59:29.800+00:00,-60.121,-18.600,10.0,5.1,mb,,76,11.3,0.67,us,usb000rxjv,1406401330466
2014-07-26T10:57:10.860+00:00,37.117,-97.804,2.8,3.4,mb_lg,,56,0.1,0.22,us,usb000rxjs,1406906499089
2014-07-26T10:33:15.900+00:00,19.386,-65.322,86.0,3.1,Md,8,288,1.1,0.07,pr,pr14207002,1406399753770
2014-07-26T10:31:41.590+00:00,51.722,178.452,105.7,4.5,mb,,110,0.6,1.14,us,usb000rxjn,1407449822841
2014-07-26T09:56:01.270+00:00,6.762,-72.967,161.1,4.5,mb,,49,0.8,1.22,us,usb000rxjg,1406397517018
2014-07-26T09:25:17.000+00:00,58.336,-137.000,1.1,2.7,ml,,,,0.45,ak,ak11338376,1407449790703
2014-07-26T09:02:58.000+00:00,55.131,-157.074,5.4,2.6,ml,,,,0.48,ak,ak11351470,1407449728349
2014-07-26T08:54:59.080+00:00,37.557,-118.848,10.4,2.9,ml,40,55,0.0,0.05,nc,nc72264796,1407448475502
2014-07-26T08:44:25.230+00:00,-16.199,178.621,10.0,4.2,mb,,89,1.6,1.29,us,usa000rjzy,1407403978000
2014-07-26T08:40:06.580+00:00,20.302,120.265,25.2,4.6,mb,,126,2.6,1.24,us,usb000rxj9,1408107393000
2014-07-26T08:38:13.070+00:00,33.058,-115.905,0.9,2.8,ml,51,36,0.1,0.19,ci,ci15531225,1406558381240
2014-07-26T08:05:50.660+00:00,45.572,150.889,66.0,4.9,mb,,48,5.8,0.87,us,usb000rxj3,1408107017000
2014-07-26T07:33:00.500+00:00,18.415,-68.239,95.0,3.4,Md,12,194,0.2,0.31,pr,pr14207000,1408106678987
2014-07-26T07:31:44.430+00:00,-30.352,-72.264,11.9,4.9,mb,,87,1.3,0.99,us,usb000rxiu,1408088847316
2014-07-26T07:29:03.230+00:00,4.836,123.189,589.1,4.4,mb,,84,3.3,0.91,us,usb000rxix,1408087366757
2014-07-26T07:22:41.570+00:00,74.428,8.826,10.0,4.2,mb,,57,4.2,1.43,us,usb000rxiv,1408085222091
2014-07-26T07:19:38.850+00:00,5.543,126.243,80.7,4.4,mb,,135,1.7,0.71,us,usb000s0s1,1408084932129
2014-07-26T07:10:29.550+00:00,5.628,126.585,74.6,4.5,mb,,128,1.7,0.78,us,usb000s0rm,1408084371323
2014-07-26T06:24:12.200+00:00,18.279,-67.143,118.0,2.6,Md,8,194,0.1,0.34,pr,pr14207001,1408024241000
2014-07-26T06:21:25.740+00:00,51.800,178.194,134.8,2.6,ml,,,,0.27,us,usb000rxm2,1408023977000
2014-07-26T06:17:56.000+00:00,58.342,-137.024,3.9,2.6,ml,,,,1.14,us,usb000s1a9,1408023709000
2014-07-26T05:57:54.460+00:00,-6.995,111.482,247.6,4.2,mb,,76,1.0,0.57,us,usb000s0rq,1408023447000
2014-07-26T05:49:51.950+00:00,9.830,-83.978,10.1,4.5,mwr,,183,0.2,1.44,us,usb000rxie,1407999977000
2014-07-26T05:34:42.550+00:00,-4.185,136.625,33.9,4.0,mb,,104,4.4,0.71,us,usb000rxid,1407999819769
2014-07-26T04:37:56.000+00:00,60.024,-153.128,113.4,2.5,ml,,,,0.54,ak,ak11338277,1407449857192
2014-07-26T03:28:05.000+00:00,58.438,-136.937,6.9,2.6,ml,,,,0.56,ak,ak11338266,1407449782283
2014-07-26T02:45:48.000+00:00,51.111,-179.958,16.4,2.9,ml,,,,0.45,ak,ak11338260,1407449781006
2014-07-26T02:03:25.000+00:00,58.294,-137.032,5.8,2.6,ml,,,,0.26,ak,ak11351422,1407449747130
2014-07-26T01:40:20.000+00:00,58.077,-137.231,8.8,3.0,ml,,,,0.63,ak,ak11338253,1407449779653
2014-07-26T00:34:14.000+00:00,51.387,-178.929,16.3,2.5,ml,,,,0.77,ak,ak11338235,1407449772905
2014-07-26T00:21:33.000+00:00,58.023,-137.196,27.3,2.7,ml,,,,0.81,ak,ak11338226,1407449771403
2014-07-25T23:22:10.310+00:00,43.523,147.303,51.7,5.1,mb,,126,3.4,0.81,us,usb000rxg5,1406359481641
2014-07-25T23:22:09.830+00:00,18.528,145.578,183.6,5.0,mb,,80,0.5,0.81,us,usb000rxg7,1406359475872
2014-07-25T21:49:42.000+00:00,58.320,-136.885,10.2,2.8,ml,,,,0.87,ak,ak11337849,1406353929466
2014-07-25T20:03:47.490+00:00,37.280,99.035,15.0,4.5,mb,,45,8.7,1.05,us,usb000rxc9,1406397512278
2014-07-25T19:40:35.160+00:00,-2.790,138.732,59.6,4.8,mb,,37,6.5,0.91,us,usb000rxbu,1406396958000
2014-07-25T18:28:53.000+00:00,65.647,-144.831,17.2,3.6,ml,,,,0.71,ak,ak11337197,1407260327957
2014-07-25T17:35:32.360+00:00,35.544,-121.257,3.2,2.7,md,90,192,0.1,0.08,nc,nc72264461,1407448419971
2014-07-25T17:05:46.190+00:00,28.789,143.660,34.2,5.0,mb,,41,2.1,0.72,us,usb000rxa3,1406389249000
2014-07-25T17:00:36.000+00:00,58.227,-137.056,8.9,3.1,ml,,,,0.66,ak,ak11337019,1407260283207
2014-07-25T16:43:24.000+00:00,67.590,-161.870,18.8,3.8,ml,,,,0.77,ak,ak11337003,1407264333998
2014-07-25T16:22:32.000+00:00,51.742,178.533,88.1,2.5,ml,,,,0.20,ak,ak11336964,1407260206433
2014-07-25T16:02:48.000+00:00,51.810,178.360,113.3,2.5,ml,,,,0.48,ak,ak11336924,1407260205125
2014-07-25T16:01:36.300+00:00,18.279,-67.246,81.0,2.8,Md,15,140,0.2,0.23,pr,pr14206002,1406333051123
2014-07-25T16:00:40.110+00:00,58.278,-137.039,10.0,3.8,ml,,146,1.2,0.93,us,usb000rx93,1407264077299
2014-07-25T15:12:53.100+00:00,58.516,-136.730,10.0,3.7,ml,,167,1.0,1.01,us,usb000rx7j,1407263792468
